v.high,v.high,5more,4,medium,low,unacc
v.high,v.high,5more,4,medium,medium,unacc
v.high,v.high,5more,4,medium,high,unacc
v.high,v.high,5more,4,big,low,unacc
v.high,v.high,5more,4,big,medium,unacc
v.high,v.high,5more,4,big,high,unacc
v.high,v.high,5more,more,small,low,unacc
v.high,v.high,5more,more,small,medium,unacc
v.high,v.high,5more,more,small,high,unacc
v.high,v.high,5more,more,medium,low,unacc
v.high,v.high,5more,more,medium,medium,unacc
v.high,v.high,5more,more,medium,high,unacc
v.high,v.high,5more,more,big,low,unacc
v.high,v.high,5more,more,big,medium,unacc
v.high,v.high,5more,more,big,high,unacc
v.high,high,2,2,small,low,unacc
v.high,high,2,2,small,medium,unacc
v.high,high,2,2,small,high,unacc
v.high,high,2,2,medium,low,unacc
v.high,high,2,2,medium,medium,unacc
v.high,high,2,2,medium,high,unacc
v.high,high,2,2,big,low,unacc
v.high,high,2,2,big,medium,unacc
v.high,high,2,2,big,high,unacc
v.high,high,2,4,small,low,unacc
v.high,high,2,4,small,medium,unacc
v.high,high,2,4,small,high,unacc
v.high,high,2,4,medium,low,unacc
v.high,high,2,4,medium,medium,unacc
v.high,high,2,4,medium,high,unacc
v.high,high,2,4,big,low,unacc
v.high,high,2,4,big,medium,unacc
v.high,high,2,4,big,high,unacc
v.high,high,2,more,small,low,unacc
v.high,high,2,more,small,medium,unacc
v.high,high,2,more,small,high,unacc
v.high,high,2,more,medium,low,unacc
v.high,high,2,more,medium,medium,unacc
v.high,high,2,more,medium,high,unacc
v.high,high,2,more,big,low,unacc
v.high,high,2,more,big,medium,unacc
v.high,high,2,more,big,high,unacc
v.high,high,3,2,small,low,unacc
v.high,high,3,2,small,medium,unacc
v.high,high,3,2,small,high,unacc
v.high,high,3,2,medium,low,unacc
v.high,high,3,2,medium,medium,unacc
v.high,high,3,2,medium,high,unacc
v.high,high,3,2,big,low,unacc
v.high,high,3,2,big,medium,unacc
v.high,high,3,2,big,high,unacc
v.high,high,3,4,small,low,unacc
v.high,high,3,4,small,medium,unacc
v.high,high,3,4,small,high,unacc
v.high,high,3,4,medium,low,unacc
v.high,high,3,4,medium,medium,unacc
v.high,high,3,4,medium,high,unacc
v.high,high,3,4,big,low,unacc
v.high,high,3,4,big,medium,unacc
v.high,high,3,4,big,high,unacc
v.high,high,3,more,small,low,unacc
v.high,high,3,more,small,medium,unacc
v.high,high,3,more,small,high,unacc
v.high,high,3,more,medium,low,unacc
v.high,high,3,more,medium,medium,unacc
v.high,high,3,more,medium,high,unacc
v.high,high,3,more,big,low,unacc
v.high,high,3,more,big,medium,unacc
v.high,high,3,more,big,high,unacc
v.high,high,4,2,small,low,unacc
v.high,high,4,2,small,medium,unacc
v.high,high,4,2,small,high,unacc
v.high,high,4,2,medium,low,unacc
v.high,high,4,2,medium,medium,unacc
v.high,high,4,2,medium,high,unacc
v.high,high,4,2,big,low,unacc
v.high,high,4,2,big,medium,unacc
v.high,high,4,2,big,high,unacc
v.high,high,4,4,small,low,unacc
v.high,high,4,4,small,medium,unacc
v.high,high,4,4,small,high,unacc
v.high,high,4,4,medium,low,unacc
v.high,high,4,4,medium,medium,unacc
v.high,high,4,4,medium,high,unacc
v.high,high,4,4,big,low,unacc
v.high,high,4,4,big,medium,unacc
v.high,high,4,4,big,high,unacc
v.high,high,4,more,small,low,unacc
v.high,high,4,more,small,medium,unacc
v.high,high,4,more,small,high,unacc
v.high,high,4,more,medium,low,unacc
v.high,high,4,more,medium,medium,unacc
v.high,high,4,more,medium,high,unacc
v.high,high,4,more,big,low,unacc
v.high,high,4,more,big,medium,unacc
v.high,high,4,more,big,high,unacc
v.high,high,5more,2,small,low,unacc
v.high,high,5more,2,small,medium,unacc
v.high,high,5more,2,small,high,unacc
v.high,high,5more,2,medium,low,unacc
v.high,high,5more,2,medium,medium,unacc
v.high,high,5more,2,medium,high,unacc
v.high,high,5more,2,big,low,unacc
v.high,high,5more,2,big,medium,unacc
v.high,high,5more,2,big,high,unacc
v.high,high,5more,4,small,low,unacc
v.high,high,5more,4,small,medium,unacc
v.high,high,5more,4,small,high,unacc
v.high,high,5more,4,medium,low,unacc
v.high,high,5more,4,medium,medium,unacc
v.high,high,5more,4,medium,high,unacc
v.high,high,5more,4,big,low,unacc
v.high,high,5more,4,big,medium,unacc
v.high,high,5more,4,big,high,unacc
v.high,high,5more,more,small,low,unacc
v.high,high,5more,more,small,medium,unacc
v.high,high,5more,more,small,high,unacc
v.high,high,5more,more,medium,low,unacc
v.high,high,5more,more,medium,medium,unacc
v.high,high,5more,more,medium,high,unacc
v.high,high,5more,more,big,low,unacc
v.high,high,5more,more,big,medium,unacc
v.high,high,5more,more,big,high,unacc
v.high,medium,2,2,small,low,unacc
v.high,medium,2,2,small,medium,unacc
v.high,medium,2,2,small,high,unacc
v.high,medium,2,2,medium,low,unacc
v.high,medium,2,2,medium,medium,unacc
v.high,medium,2,2,medium,high,unacc
v.high,medium,2,2,big,low,unacc
v.high,medium,2,2,big,medium,unacc
v.high,medium,2,2,big,high,unacc
v.high,medium,2,4,small,low,unacc
v.high,medium,2,4,small,medium,unacc
v.high,medium,2,4,small,high,acc
v.high,medium,2,4,medium,low,unacc
v.high,medium,2,4,medium,medium,unacc
v.high,medium,2,4,medium,high,acc
v.high,medium,2,4,big,low,unacc
v.high,medium,2,4,big,medium,acc
v.high,medium,2,4,big,high,acc
v.high,medium,2,more,small,low,unacc
v.high,medium,2,more,small,medium,unacc
v.high,medium,2,more,small,high,unacc
v.high,medium,2,more,medium,low,unacc
v.high,medium,2,more,medium,medium,unacc
v.high,medium,2,more,medium,high,acc
v.high,medium,2,more,big,low,unacc
v.high,medium,2,more,big,medium,acc
v.high,medium,2,more,big,high,acc
v.high,medium,3,2,small,low,unacc
v.high,medium,3,2,small,medium,unacc
v.high,medium,3,2,small,high,unacc
v.high,medium,3,2,medium,low,unacc
v.high,medium,3,2,medium,medium,unacc
v.high,medium,3,2,medium,high,unacc
v.high,medium,3,2,big,low,unacc
v.high,medium,3,2,big,medium,unacc
v.high,medium,3,2,big,high,unacc
v.high,medium,3,4,small,low,unacc
v.high,medium,3,4,small,medium,unacc
v.high,medium,3,4,small,high,acc
v.high,medium,3,4,medium,low,unacc
v.high,medium,3,4,medium,medium,unacc
v.high,medium,3,4,medium,high,acc
v.high,medium,3,4,big,low,unacc
v.high,medium,3,4,big,medium,acc
v.high,medium,3,4,big,high,acc
v.high,medium,3,more,small,low,unacc
v.high,medium,3,more,small,medium,unacc
v.high,medium,3,more,small,high,acc
v.high,medium,3,more,medium,low,unacc
v.high,medium,3,more,medium,medium,acc
v.high,medium,3,more,medium,high,acc
v.high,medium,3,more,big,low,unacc
v.high,medium,3,more,big,medium,acc
v.high,medium,3,more,big,high,acc
v.high,medium,4,2,small,low,unacc
v.high,medium,4,2,small,medium,unacc
v.high,medium,4,2,small,high,unacc
v.high,medium,4,2,medium,low,unacc
v.high,medium,4,2,medium,medium,unacc
v.high,medium,4,2,medium,high,unacc
v.high,medium,4,2,big,low,unacc
v.high,medium,4,2,big,medium,unacc
v.high,medium,4,2,big,high,unacc
v.high,medium,4,4,small,low,unacc
v.high,medium,4,4,small,medium,unacc
v.high,medium,4,4,small,high,acc
v.high,medium,4,4,medium,low,unacc
v.high,medium,4,4,medium,medium,acc
v.high,medium,4,4,medium,high,acc
v.high,medium,4,4,big,low,unacc
v.high,medium,4,4,big,medium,acc
v.high,medium,4,4,big,high,acc
v.high,medium,4,more,small,low,unacc
v.high,medium,4,more,small,medium,unacc
v.high,medium,4,more,small,high,acc
v.high,medium,4,more,medium,low,unacc
v.high,medium,4,more,medium,medium,acc
v.high,medium,4,more,medium,high,acc
v.high,medium,4,more,big,low,unacc
v.high,medium,4,more,big,medium,acc
v.high,medium,4,more,big,high,acc
v.high,medium,5more,2,small,low,unacc
v.high,medium,5more,2,small,medium,unacc
v.high,medium,5more,2,small,high,unacc
v.high,medium,5more,2,medium,low,unacc
v.high,medium,5more,2,medium,medium,unacc
v.high,medium,5more,2,medium,high,unacc
v.high,medium,5more,2,big,low,unacc
v.high,medium,5more,2,big,medium,unacc
v.high,medium,5more,2,big,high,unacc
v.high,medium,5more,4,small,low,unacc
v.high,medium,5more,4,small,medium,unacc
v.high,medium,5more,4,small,high,acc
v.high,medium,5more,4,medium,low,unacc
v.high,medium,5more,4,medium,medium,acc
v.high,medium,5more,4,medium,high,acc
v.high,medium,5more,4,big,low,unacc
v.high,medium,5more,4,big,medium,acc
v.high,medium,5more,4,big,high,acc
v.high,medium,5more,more,small,low,unacc
v.high,medium,5more,more,small,medium,unacc
v.high,medium,5more,more,small,high,acc
v.high,medium,5more,more,medium,low,unacc
v.high,medium,5more,more,medium,medium,acc
v.high,medium,5more,more,medium,high,acc
v.high,medium,5more,more,big,low,unacc
v.high,medium,5more,more,big,medium,acc
v.high,medium,5more,more,big,high,acc
v.high,low,2,2,small,low,unacc
v.high,low,2,2,small,medium,unacc
v.high,low,2,2,small,high,unacc
v.high,low,2,2,medium,low,unacc
v.high,low,2,2,medium,medium,unacc
v.high,low,2,2,medium,high,unacc
v.high,low,2,2,big,low,unacc
v.high,low,2,2,big,medium,unacc
v.high,low,2,2,big,high,unacc
v.high,low,2,4,small,low,unacc
v.high,low,2,4,small,medium,unacc
v.high,low,2,4,small,high,acc
v.high,low,2,4,medium,low,unacc
v.high,low,2,4,medium,medium,unacc
v.high,low,2,4,medium,high,acc
v.high,low,2,4,big,low,unacc
v.high,low,2,4,big,medium,acc
v.high,low,2,4,big,high,acc
v.high,low,2,more,small,low,unacc
v.high,low,2,more,small,medium,unacc
v.high,low,2,more,small,high,unacc
v.high,low,2,more,medium,low,unacc
v.high,low,2,more,medium,medium,unacc
v.high,low,2,more,medium,high,acc
v.high,low,2,more,big,low,unacc
v.high,low,2,more,big,medium,acc
v.high,low,2,more,big,high,acc
v.high,low,3,2,small,low,unacc
v.high,low,3,2,small,medium,unacc
v.high,low,3,2,small,high,unacc
v.high,low,3,2,medium,low,unacc
v.high,low,3,2,medium,medium,unacc
v.high,low,3,2,medium,high,unacc
v.high,low,3,2,big,low,unacc
v.high,low,3,2,big,medium,unacc
v.high,low,3,2,big,high,unacc
v.high,low,3,4,small,low,unacc
v.high,low,3,4,small,medium,unacc
v.high,low,3,4,small,high,acc
v.high,low,3,4,medium,low,unacc
v.high,low,3,4,medium,medium,unacc
v.high,low,3,4,medium,high,acc
v.high,low,3,4,big,low,unacc
v.high,low,3,4,big,medium,acc
v.high,low,3,4,big,high,acc
v.high,low,3,more,small,low,unacc
v.high,low,3,more,small,medium,unacc
v.high,low,3,more,small,high,acc
v.high,low,3,more,medium,low,unacc
v.high,low,3,more,medium,medium,acc
v.high,low,3,more,medium,high,acc
v.high,low,3,more,big,low,unacc
v.high,low,3,more,big,medium,acc
v.high,low,3,more,big,high,acc
v.high,low,4,2,small,low,unacc
v.high,low,4,2,small,medium,unacc
v.high,low,4,2,small,high,unacc
v.high,low,4,2,medium,low,unacc
v.high,low,4,2,medium,medium,unacc
v.high,low,4,2,medium,high,unacc
v.high,low,4,2,big,low,unacc
v.high,low,4,2,big,medium,unacc
v.high,low,4,2,big,high,unacc
v.high,low,4,4,small,low,unacc
v.high,low,4,4,small,medium,unacc
v.high,low,4,4,small,high,acc
v.high,low,4,4,medium,low,unacc
v.high,low,4,4,medium,medium,acc
v.high,low,4,4,medium,high,acc
v.high,low,4,4,big,low,unacc
v.high,low,4,4,big,medium,acc
v.high,low,4,4,big,high,acc
v.high,low,4,more,small,low,unacc
v.high,low,4,more,small,medium,unacc
v.high,low,4,more,small,high,acc
v.high,low,4,more,medium,low,unacc
v.high,low,4,more,medium,medium,acc
v.high,low,4,more,medium,high,acc
v.high,low,4,more,big,low,unacc
v.high,low,4,more,big,medium,acc
v.high,low,4,more,big,high,acc
v.high,low,5more,2,small,low,unacc
v.high,low,5more,2,small,medium,unacc
v.high,low,5more,2,small,high,unacc
v.high,low,5more,2,medium,low,unacc
v.high,low,5more,2,medium,medium,unacc
v.high,low,5more,2,medium,high,unacc
v.high,low,5more,2,big,low,unacc
v.high,low,5more,2,big,medium,unacc
v.high,low,5more,2,big,high,unacc
v.high,low,5more,4,small,low,unacc
v.high,low,5more,4,small,medium,unacc
v.high,low,5more,4,small,high,acc
v.high,low,5more,4,medium,low,unacc
v.high,low,5more,4,medium,medium,acc
v.high,low,5more,4,medium,high,acc
v.high,low,5more,4,big,low,unacc
v.high,low,5more,4,big,medium,acc
v.high,low,5more,4,big,high,acc
v.high,low,5more,more,small,low,unacc
v.high,low,5more,more,small,medium,unacc
v.high,low,5more,more,small,high,acc
v.high,low,5more,more,medium,low,unacc
v.high,low,5more,more,medium,medium,acc
v.high,low,5more,more,medium,high,acc
v.high,low,5more,more,big,low,unacc
v.high,low,5more,more,big,medium,acc
v.high,low,5more,more,big,high,acc
high,v.high,2,2,small,low,unacc
high,v.high,2,2,small,medium,unacc
high,v.high,2,2,small,high,unacc
high,v.high,2,2,medium,low,unacc
high,v.high,2,2,medium,medium,unacc
high,v.high,2,2,medium,high,unacc
high,v.high,2,2,big,low,unacc
high,v.high,2,2,big,medium,unacc
high,v.high,2,2,big,high,unacc
high,v.high,2,4,small,low,unacc
high,v.high,2,4,small,medium,unacc
high,v.high,2,4,small,high,unacc
high,v.high,2,4,medium,low,unacc
high,v.high,2,4,medium,medium,unacc
high,v.high,2,4,medium,high,unacc
high,v.high,2,4,big,low,unacc
high,v.high,2,4,big,medium,unacc
high,v.high,2,4,big,high,unacc
high,v.high,2,more,small,low,unacc
high,v.high,2,more,small,medium,unacc
high,v.high,2,more,small,high,unacc
high,v.high,2,more,medium,low,unacc
high,v.high,2,more,medium,medium,unacc
high,v.high,2,more,medium,high,unacc
high,v.high,2,more,big,low,unacc
high,v.high,2,more,big,medium,unacc
high,v.high,2,more,big,high,unacc
high,v.high,3,2,small,low,unacc
high,v.high,3,2,small,medium,unacc
high,v.high,3,2,small,high,unacc
high,v.high,3,2,medium,low,unacc
high,v.high,3,2,medium,medium,unacc
high,v.high,3,2,medium,high,unacc
high,v.high,3,2,big,low,unacc
high,v.high,3,2,big,medium,unacc
high,v.high,3,2,big,high,unacc
high,v.high,3,4,small,low,unacc
high,v.high,3,4,small,medium,unacc
high,v.high,3,4,small,high,unacc
high,v.high,3,4,medium,low,unacc
high,v.high,3,4,medium,medium,unacc
high,v.high,3,4,medium,high,unacc
high,v.high,3,4,big,low,unacc
high,v.high,3,4,big,medium,unacc
high,v.high,3,4,big,high,unacc
high,v.high,3,more,small,low,unacc
high,v.high,3,more,small,medium,unacc
high,v.high,3,more,small,high,unacc
high,v.high,3,more,medium,low,unacc
high,v.high,3,more,medium,medium,unacc
high,v.high,3,more,medium,high,unacc
high,v.high,3,more,big,low,unacc
high,v.high,3,more,big,medium,unacc
high,v.high,3,more,big,high,unacc
high,v.high,4,2,small,low,unacc
high,v.high,4,2,small,medium,unacc
high,v.high,4,2,small,high,unacc
high,v.high,4,2,medium,low,unacc
high,v.high,4,2,medium,medium,unacc
high,v.high,4,2,medium,high,unacc
high,v.high,4,2,big,low,unacc
high,v.high,4,2,big,medium,unacc
high,v.high,4,2,big,high,unacc
high,v.high,4,4,small,low,unacc
high,v.high,4,4,small,medium,unacc
high,v.high,4,4,small,high,unacc
high,v.high,4,4,medium,low,unacc
high,v.high,4,4,medium,medium,unacc
high,v.high,4,4,medium,high,unacc
high,v.high,4,4,big,low,unacc
high,v.high,4,4,big,medium,unacc
high,v.high,4,4,big,high,unacc
high,v.high,4,more,small,low,unacc
high,v.high,4,more,small,medium,unacc
high,v.high,4,more,small,high,unacc
high,v.high,4,more,medium,low,unacc
high,v.high,4,more,medium,medium,unacc
high,v.high,4,more,medium,high,unacc
high,v.high,4,more,big,low,unacc
high,v.high,4,more,big,medium,unacc
high,v.high,4,more,big,high,unacc
high,v.high,5more,2,small,low,unacc
high,v.high,5more,2,small,medium,unacc
high,v.high,5more,2,small,high,unacc
high,v.high,5more,2,medium,low,unacc
high,v.high,5more,2,medium,medium,unacc
high,v.high,5more,2,medium,high,unacc
high,v.high,5more,2,big,low,unacc
high,v.high,5more,2,big,medium,unacc
high,v.high,5more,2,big,high,unacc
high,v.high,5more,4,small,low,unacc
high,v.high,5more,4,small,medium,unacc
high,v.high,5more,4,small,high,unacc
high,v.high,5more,4,medium,low,unacc
high,v.high,5more,4,medium,medium,unacc
high,v.high,5more,4,medium,high,unacc
high,v.high,5more,4,big,low,unacc
high,v.high,5more,4,big,medium,unacc
high,v.high,5more,4,big,high,unacc
high,v.high,5more,more,small,low,unacc
high,v.high,5more,more,small,medium,unacc
high,v.high,5more,more,small,high,unacc
high,v.high,5more,more,medium,low,unacc
high,v.high,5more,more,medium,medium,unacc
high,v.high,5more,more,medium,high,unacc
high,v.high,5more,more,big,low,unacc
high,v.high,5more,more,big,medium,unacc
high,v.high,5more,more,big,high,unacc
high,high,2,2,small,low,unacc
high,high,2,2,small,medium,unacc
high,high,2,2,small,high,unacc
high,high,2,2,medium,low,unacc
high,high,2,2,medium,medium,unacc
high,high,2,2,medium,high,unacc
high,high,2,2,big,low,unacc
high,high,2,2,big,medium,unacc
high,high,2,2,big,high,unacc
high,high,2,4,small,low,unacc
high,high,2,4,small,medium,unacc
high,high,2,4,small,high,acc
high,high,2,4,medium,low,unacc
high,high,2,4,medium,medium,unacc
high,high,2,4,medium,high,acc
high,high,2,4,big,low,unacc
high,high,2,4,big,medium,acc
high,high,2,4,big,high,acc
high,high,2,more,small,low,unacc
high,high,2,more,small,medium,unacc
high,high,2,more,small,high,unacc
high,high,2,more,medium,low,unacc
high,high,2,more,medium,medium,unacc
high,high,2,more,medium,high,acc
high,high,2,more,big,low,unacc
high,high,2,more,big,medium,acc
high,high,2,more,big,high,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,medium,unacc
high,high,3,2,small,high,unacc
high,high,3,2,medium,low,unacc
high,high,3,2,medium,medium,unacc
high,high,3,2,medium,high,unacc
high,high,3,2,big,low,unacc
high,high,3,2,big,medium,unacc
high,high,3,2,big,high,unacc
high,high,3,4,small,low,unacc
high,high,3,4,small,medium,unacc
high,high,3,4,small,high,acc
high,high,3,4,medium,low,unacc
high,high,3,4,medium,medium,unacc
high,high,3,4,medium,high,acc
high,high,3,4,big,low,unacc
high,high,3,4,big,medium,acc
high,high,3,4,big,high,acc
high,high,3,more,small,low,unacc
high,high,3,more,small,medium,unacc
high,high,3,more,small,high,acc
high,high,3,more,medium,low,unacc
high,high,3,more,medium,medium,acc
high,high,3,more,medium,high,acc
high,high,3,more,big,low,unacc
high,high,3,more,big,medium,acc
high,high,3,more,big,high,acc
high,high,4,2,small,low,unacc
high,high,4,2,small,medium,unacc
high,high,4,2,small,high,unacc
high,high,4,2,medium,low,unacc
high,high,4,2,medium,medium,unacc
high,high,4,2,medium,high,unacc
high,high,4,2,big,low,unacc
high,high,4,2,big,medium,unacc
high,high,4,2,big,high,unacc
high,high,4,4,small,low,unacc
high,high,4,4,small,medium,unacc
high,high,4,4,small,high,acc
high,high,4,4,medium,low,unacc
high,high,4,4,medium,medium,acc
high,high,4,4,medium,high,acc
high,high,4,4,big,low,unacc
high,high,4,4,big,medium,acc
high,high,4,4,big,high,acc
high,high,4,more,small,low,unacc
high,high,4,more,small,medium,unacc
high,high,4,more,small,high,acc
high,high,4,more,medium,low,unacc
high,high,4,more,medium,medium,acc
high,high,4,more,medium,high,acc
high,high,4,more,big,low,unacc
high,high,4,more,big,medium,acc
high,high,4,more,big,high,acc
high,high,5more,2,small,low,unacc
high,high,5more,2,small,medium,unacc
high,high,5more,2,small,high,unacc
high,high,5more,2,medium,low,unacc
high,high,5more,2,medium,medium,unacc
high,high,5more,2,medium,high,unacc
high,high,5more,2,big,low,unacc
high,high,5more,2,big,medium,unacc
high,high,5more,2,big,high,unacc
high,high,5more,4,small,low,unacc
high,high,5more,4,small,medium,unacc
high,high,5more,4,small,high,acc
high,high,5more,4,medium,low,unacc
high,high,5more,4,medium,medium,acc
high,high,5more,4,medium,high,acc
high,high,5more,4,big,low,unacc
high,high,5more,4,big,medium,acc
high,high,5more,4,big,high,acc
high,high,5more,more,small,low,unacc
high,high,5more,more,small,medium,unacc
high,high,5more,more,small,high,acc
high,high,5more,more,medium,low,unacc
high,high,5more,more,medium,medium,acc
high,high,5more,more,medium,high,acc
high,high,5more,more,big,low,unacc
high,high,5more,more,big,medium,acc
high,high,5more,more,big,high,acc
high,medium,2,2,small,low,unacc
high,medium,2,2,small,medium,unacc
high,medium,2,2,small,high,unacc
high,medium,2,2,medium,low,unacc
high,medium,2,2,medium,medium,unacc
high,medium,2,2,medium,high,unacc
high,medium,2,2,big,low,unacc
high,medium,2,2,big,medium,unacc
high,medium,2,2,big,high,unacc
high,medium,2,4,small,low,unacc
high,medium,2,4,small,medium,unacc
high,medium,2,4,small,high,acc
high,medium,2,4,medium,low,unacc
high,medium,2,4,medium,medium,unacc
high,medium,2,4,medium,high,acc
high,medium,2,4,big,low,unacc
high,medium,2,4,big,medium,acc
high,medium,2,4,big,high,acc
high,medium,2,more,small,low,unacc
high,medium,2,more,small,medium,unacc
high,medium,2,more,small,high,unacc
high,medium,2,more,medium,low,unacc
high,medium,2,more,medium,medium,unacc
high,medium,2,more,medium,high,acc
high,medium,2,more,big,low,unacc
high,medium,2,more,big,medium,acc
high,medium,2,more,big,high,acc
high,medium,3,2,small,low,unacc
high,medium,3,2,small,medium,unacc
high,medium,3,2,small,high,unacc
high,medium,3,2,medium,low,unacc
high,medium,3,2,medium,medium,unacc
high,medium,3,2,medium,high,unacc
high,medium,3,2,big,low,unacc
high,medium,3,2,big,medium,unacc
high,medium,3,2,big,high,unacc
high,medium,3,4,small,low,unacc
high,medium,3,4,small,medium,unacc
high,medium,3,4,small,high,acc
high,medium,3,4,medium,low,unacc
high,medium,3,4,medium,medium,unacc
high,medium,3,4,medium,high,acc
high,medium,3,4,big,low,unacc
high,medium,3,4,big,medium,acc
high,medium,3,4,big,high,acc
high,medium,3,more,small,low,unacc
high,medium,3,more,small,medium,unacc
high,medium,3,more,small,high,acc
high,medium,3,more,medium,low,unacc
high,medium,3,more,medium,medium,acc
high,medium,3,more,medium,high,acc
high,medium,3,more,big,low,unacc
high,medium,3,more,big,medium,acc
high,medium,3,more,big,high,acc
high,medium,4,2,small,low,unacc
high,medium,4,2,small,medium,unacc
high,medium,4,2,small,high,unacc
high,medium,4,2,medium,low,unacc
high,medium,4,2,medium,medium,unacc
high,medium,4,2,medium,high,unacc
high,medium,4,2,big,low,unacc
high,medium,4,2,big,medium,unacc
high,medium,4,2,big,high,unacc
high,medium,4,4,small,low,unacc
high,medium,4,4,small,medium,unacc
high,medium,4,4,small,high,acc
high,medium,4,4,medium,low,unacc
high,medium,4,4,medium,medium,acc
high,medium,4,4,medium,high,acc
high,medium,4,4,big,low,unacc
high,medium,4,4,big,medium,acc
high,medium,4,4,big,high,acc
high,medium,4,more,small,low,unacc
high,medium,4,more,small,medium,unacc
high,medium,4,more,small,high,acc
high,medium,4,more,medium,low,unacc
high,medium,4,more,medium,medium,acc
high,medium,4,more,medium,high,acc
high,medium,4,more,big,low,unacc
high,medium,4,more,big,medium,acc
high,medium,4,more,big,high,acc
high,medium,5more,2,small,low,unacc
high,medium,5more,2,small,medium,unacc
high,medium,5more,2,small,high,unacc
high,medium,5more,2,medium,low,unacc
high,medium,5more,2,medium,medium,unacc
high,medium,5more,2,medium,high,unacc
high,medium,5more,2,big,low,unacc
high,medium,5more,2,big,medium,unacc
high,medium,5more,2,big,high,unacc
high,medium,5more,4,small,low,unacc
high,medium,5more,4,small,medium,unacc
high,medium,5more,4,small,high,acc
high,medium,5more,4,medium,low,unacc
high,medium,5more,4,medium,medium,acc
high,medium,5more,4,medium,high,acc
high,medium,5more,4,big,low,unacc
high,medium,5more,4,big,medium,acc
high,medium,5more,4,big,high,acc
